plan_id,geometry_target_id,step_order,action_pt,expected_artifact_pt,success_criteria_pt,fail_closed_outcome_pt,manual_review_required,can_be_automated_future,requires_network_future,requires_official_source_future,requires_sar_future
GPL_00491,GEO_0341,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00492,GEO_0342,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00493,GEO_0343,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00494,GEO_0344,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00495,GEO_0345,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00496,GEO_0346,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00497,GEO_0347,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00498,GEO_0348,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00499,GEO_0349,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00500,GEO_0350,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00501,GEO_0351,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00502,GEO_0352,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00503,GEO_0353,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00504,GEO_0354,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00505,GEO_0355,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00506,GEO_0356,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00507,GEO_0357,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00508,GEO_0358,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00509,GEO_0359,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00510,GEO_0360,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00511,GEO_0361,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00512,GEO_0362,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00513,GEO_0363,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00514,GEO_0364,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00515,GEO_0365,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00516,GEO_0366,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00517,GEO_0367,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00518,GEO_0368,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00519,GEO_0369,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00520,GEO_0370,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00521,GEO_0371,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00522,GEO_0372,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00523,GEO_0373,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00524,GEO_0374,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00525,GEO_0375,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00526,GEO_0376,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00527,GEO_0377,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00528,GEO_0378,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00529,GEO_0379,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00530,GEO_0380,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00531,GEO_0381,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00532,GEO_0382,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00533,GEO_0383,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00534,GEO_0384,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00535,GEO_0385,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00536,GEO_0386,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
