missingness_mask_id,unified_patch_id,feature_family,feature_available,feature_missing,missing_reason,missingness_allowed,imputation_allowed,imputation_strategy,review_only
S18B_MASK_01248,S18A_PATCH_0208,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01249,S18A_PATCH_0209,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01250,S18A_PATCH_0209,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01251,S18A_PATCH_0209,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01252,S18A_PATCH_0209,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01253,S18A_PATCH_0209,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01254,S18A_PATCH_0209,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01255,S18A_PATCH_0210,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01256,S18A_PATCH_0210,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01257,S18A_PATCH_0210,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01258,S18A_PATCH_0210,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01259,S18A_PATCH_0210,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01260,S18A_PATCH_0210,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01261,S18A_PATCH_0211,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01262,S18A_PATCH_0211,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01263,S18A_PATCH_0211,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01264,S18A_PATCH_0211,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01265,S18A_PATCH_0211,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01266,S18A_PATCH_0211,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01267,S18A_PATCH_0212,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01268,S18A_PATCH_0212,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01269,S18A_PATCH_0212,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01270,S18A_PATCH_0212,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01271,S18A_PATCH_0212,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01272,S18A_PATCH_0212,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01273,S18A_PATCH_0213,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01274,S18A_PATCH_0213,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01275,S18A_PATCH_0213,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01276,S18A_PATCH_0213,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01277,S18A_PATCH_0213,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01278,S18A_PATCH_0213,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01279,S18A_PATCH_0214,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01280,S18A_PATCH_0214,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01281,S18A_PATCH_0214,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01282,S18A_PATCH_0214,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01283,S18A_PATCH_0214,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01284,S18A_PATCH_0214,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01285,S18A_PATCH_0215,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01286,S18A_PATCH_0215,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01287,S18A_PATCH_0215,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01288,S18A_PATCH_0215,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01289,S18A_PATCH_0215,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01290,S18A_PATCH_0215,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01291,S18A_PATCH_0216,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01292,S18A_PATCH_0216,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01293,S18A_PATCH_0216,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01294,S18A_PATCH_0216,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01295,S18A_PATCH_0216,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01296,S18A_PATCH_0216,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01297,S18A_PATCH_0217,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01298,S18A_PATCH_0217,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01299,S18A_PATCH_0217,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01300,S18A_PATCH_0217,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01301,S18A_PATCH_0217,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01302,S18A_PATCH_0217,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01303,S18A_PATCH_0218,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01304,S18A_PATCH_0218,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01305,S18A_PATCH_0218,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01306,S18A_PATCH_0218,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01307,S18A_PATCH_0218,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01308,S18A_PATCH_0218,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01309,S18A_PATCH_0219,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01310,S18A_PATCH_0219,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01311,S18A_PATCH_0219,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01312,S18A_PATCH_0219,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01313,S18A_PATCH_0219,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01314,S18A_PATCH_0219,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01315,S18A_PATCH_0220,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01316,S18A_PATCH_0220,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01317,S18A_PATCH_0220,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01318,S18A_PATCH_0220,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01319,S18A_PATCH_0220,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01320,S18A_PATCH_0220,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01321,S18A_PATCH_0221,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01322,S18A_PATCH_0221,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01323,S18A_PATCH_0221,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01324,S18A_PATCH_0221,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01325,S18A_PATCH_0221,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01326,S18A_PATCH_0221,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01327,S18A_PATCH_0222,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01328,S18A_PATCH_0222,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01329,S18A_PATCH_0222,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01330,S18A_PATCH_0222,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01331,S18A_PATCH_0222,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01332,S18A_PATCH_0222,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01333,S18A_PATCH_0223,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01334,S18A_PATCH_0223,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01335,S18A_PATCH_0223,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01336,S18A_PATCH_0223,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01337,S18A_PATCH_0223,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01338,S18A_PATCH_0223,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01339,S18A_PATCH_0224,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01340,S18A_PATCH_0224,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01341,S18A_PATCH_0224,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01342,S18A_PATCH_0224,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01343,S18A_PATCH_0224,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01344,S18A_PATCH_0224,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01345,S18A_PATCH_0225,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01346,S18A_PATCH_0225,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01347,S18A_PATCH_0225,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01348,S18A_PATCH_0225,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01349,S18A_PATCH_0225,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01350,S18A_PATCH_0225,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01351,S18A_PATCH_0226,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01352,S18A_PATCH_0226,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01353,S18A_PATCH_0226,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01354,S18A_PATCH_0226,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01355,S18A_PATCH_0226,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01356,S18A_PATCH_0226,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01357,S18A_PATCH_0227,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01358,S18A_PATCH_0227,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01359,S18A_PATCH_0227,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01360,S18A_PATCH_0227,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01361,S18A_PATCH_0227,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01362,S18A_PATCH_0227,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01363,S18A_PATCH_0228,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01364,S18A_PATCH_0228,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01365,S18A_PATCH_0228,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01366,S18A_PATCH_0228,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01367,S18A_PATCH_0228,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01368,S18A_PATCH_0228,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01369,S18A_PATCH_0229,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01370,S18A_PATCH_0229,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01371,S18A_PATCH_0229,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01372,S18A_PATCH_0229,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01373,S18A_PATCH_0229,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01374,S18A_PATCH_0229,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01375,S18A_PATCH_0230,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01376,S18A_PATCH_0230,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01377,S18A_PATCH_0230,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01378,S18A_PATCH_0230,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01379,S18A_PATCH_0230,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01380,S18A_PATCH_0230,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01381,S18A_PATCH_0231,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01382,S18A_PATCH_0231,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01383,S18A_PATCH_0231,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01384,S18A_PATCH_0231,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01385,S18A_PATCH_0231,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01386,S18A_PATCH_0231,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01387,S18A_PATCH_0232,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01388,S18A_PATCH_0232,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01389,S18A_PATCH_0232,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01390,S18A_PATCH_0232,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01391,S18A_PATCH_0232,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01392,S18A_PATCH_0232,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01393,S18A_PATCH_0233,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01394,S18A_PATCH_0233,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01395,S18A_PATCH_0233,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01396,S18A_PATCH_0233,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01397,S18A_PATCH_0233,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01398,S18A_PATCH_0233,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01399,S18A_PATCH_0234,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01400,S18A_PATCH_0234,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01401,S18A_PATCH_0234,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01402,S18A_PATCH_0234,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01403,S18A_PATCH_0234,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01404,S18A_PATCH_0234,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01405,S18A_PATCH_0235,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01406,S18A_PATCH_0235,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01407,S18A_PATCH_0235,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01408,S18A_PATCH_0235,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
